ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Popularity,description,genre,Description,Genre
0380726815,Sights Unseen,Kaye Gibbons,1996,Avon,http://images.amazon.com/images/P/0380726815.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380726815.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380726815.01.LZZZZZZZ.jpg,False,,American fiction -- 20th century.,"The acclaimed author of ELLEN FOSTER and the brilliant New York Times bestseller CHARMS FOR THE EASY LIFE, Kaye Gibbons paints intimate family portraits in lyrical prose, using as her palette the rich, vibrant colors of the American South. SIGHTS UNSEEN is the author at her most passionate and heartfelt best -- an unforgettable tale of unconditional love, and of a family's desperate search for normalcy in the midst of madness. It is a novel of rare poignancy, wit and evocative power -- the story of tragic, emotionally devastated Maggie, ""the Barnes woman with all the problems, and daughter Hattie, a child struggling to rind a place for herself in her damaged mother's heart.",Fiction
0064471098,The Silver Chair,C. S. Lewis,1994,HarperCollins,http://images.amazon.com/images/P/0064471098.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064471098.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064471098.01.LZZZZZZZ.jpg,False,,,"Eustace and Jill escape from the bullies at school through a strange door in the wall, which, for once is unlocked. It leads to the open moor--or does it? Once again Aslan has a task for the children, and Narnia needs them. Through dangers untold and caverns deep and dark, they pursue the quest that brings them face to face with the evil Witch. She must be defeated if Prince Rilian is to be saved. Illustrations.",Juvenile Fiction
0918949165,When I Am an Old Woman I Shall Wear Purple,Sandra Martz,1991,Papier-Mache Press,http://images.amazon.com/images/P/0918949165.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0918949165.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0918949165.01.LZZZZZZZ.jpg,False,,"Women -- Literary collections|Aging -- Literary collections|Aged women -- Literary collections|Aged, Writings of the, American|American literature -- 20th century","This enchanting collection of writings and photographs evokes the beauty, humor and courage of women living in their later years and tells of the endearing moments of joy--and passion--to be found in the rich and varied world of midlife and beyond. An award-winning anthology that takes a refreshing look at issues of aging in a society that glorifies youth. Over 1.6 million copies of the anthology have been sold across the United States. This groundbreaking collection was one of the first non-clinical and positive books on women and aging, and was written by older women themselves. It challenged stereotypes and confronted the invisibility of older women in America.",Biography & Autobiography
0553269828,"Sundiver (The Uplift Saga, Book 1)",DAVID BRIN,1985,Spectra,http://images.amazon.com/images/P/0553269828.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553269828.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553269828.01.LZZZZZZZ.jpg,False,,,"Mankind encounters conflicts among the inhabitants of the universe, as brave individuals prepare to journey into the boiling inferno of the sun.",Fiction
0380726254,Serpent's Tooth : A Peter Decker/Rina Lazarus Novel (Peter Decker &amp; Rina Lazarus Novels (Paperback)),Faye Kellerman,1998,Avon,http://images.amazon.com/images/P/0380726254.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380726254.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380726254.01.LZZZZZZZ.jpg,False,,"Lazarus, Rina (Fictitious character) -- Fiction.|Police -- California -- Los Angeles -- Fiction.|Detective and mystery stories.|Decker, Peter (Fictitious character) -- Fiction.",The tenth book in the hugely popular Peter Decker and Rina Lazarus series from New York Times bestselling author Faye Kellerman,Fiction
0062505319,The Woman's Comfort Book : A Self-Nurturing Guide for Restoring Balance in Your Life,Jennifer Louden,1992,HarperSanFrancisco,http://images.amazon.com/images/P/0062505319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0062505319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0062505319.01.LZZZZZZZ.jpg,False,,"Locks, Norman.|Photography, Artistic.|Polaroid transfers.|Instant photography.","With over 200 prescriptions for giving yourself a break, this book helps the reader to sort out guilty feelings about self–nurture and to define her comfort/self–nurture needs. In this book the author delivers a host of creative and comforting programmes like the self–care schedule, creative selfishness, creating a comfort network, body delights, a personal sanctuary, the comfort journal, bathing pleasures and comfort rituals. Organised by topic and cross–referenced throughout, this guidebook is designed to appeal to women of all ages. The new edition has been revised and updated for modern women.",Self-Help
0425171493,Framed in Lace (Needlecraft Mysteries),Monica Ferris,1999,Prime Crime,http://images.amazon.com/images/P/0425171493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425171493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425171493.01.LZZZZZZZ.jpg,False,,,"The art of needlecraft requires patience, discipline and creativity. so does the art of detection. Just ask Betsy Devonshire, who's learning that life in a small town can be pretty exciting.",Needlework
0375708111,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,2000,Vintage,http://images.amazon.com/images/P/0375708111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375708111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375708111.01.LZZZZZZZ.jpg,False,,,"THE 25th ANNIVERSARY EDITION - INCLUDING A NEW PREFACE AND EPILOGUE FROM BRIAN GREENE The iconic bestseller that introduced legions to modern physics and the quest for the ultimate understanding of the cosmos, featuring a new preface and epilogue. With a rare blend of scientific insight and writing as graceful as the theories it explains, The Elegant Universe remains the unrivalled account of the modern search for the deepest laws of nature. In this new 25th anniversary edition, renowned physicist Brian Greene updates his classic work with a new preface and epilogue summarising the significant theoretical and experimental developments over the past quarter-century. From established science, including relativity and quantum mechanics, to the cutting edge of thinking on black holes, string theory, and quantum gravity, The Elegant Universe makes some of the most sophisticated concepts ever contemplated thoroughly accessible and entertaining, bringing us closer than ever to comprehending how the universe works. INTERNATIONAL BESTSELLER PULITZER PRIZE FINALIST 'Compulsively readable...Greene threatens to do for string theory what Stephen Hawking did for holes' New York Times",Science
0425187144,"Hanging by a Thread (Ferris, Monica. Needlecraft Mysteries.)",Monica Ferris,2003,Prime Crime,http://images.amazon.com/images/P/0425187144.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425187144.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425187144.01.LZZZZZZZ.jpg,False,,"Devonshire, Betsy (Fictitious character) -- Fiction|Women detectives -- Minnesota -- Fiction|Needleworkers -- Fiction|Needlework -- Fiction|Minnesota -- Fiction","By Jenn McKinlay, author of the Library Lover's mysteries and the Cupcake Bakery mysteries, writing as Josie Belle The coupon-clipping discount divas are back in the bargain-hunting mystery series that’s “more fun than a closeout sale.”* Letting no good deal go undone, the Good Buy Girls are ready to pounce on the St. Stanley flea market, where wealthy Vera Madison is selling off her vintage clothing. The widow’s wardrobe is just what Maggie Gerber needs to give her second-hand shop, My Sister’s Closet, the edge over vindictive rival Summer Phillips, who’s opened her own second-hand shop across the street. But when Vera is found dead, it turns out that she collected enemies like Dior gowns—and had more than a few skeletons in her walk-in closet. Now it’s up to Maggie and the Good Buy Girls to sort through the racks of suspects for the killer and get back to the business of bargains… INCLUDES BARGAIN-HUNTING TIPS *National Bestselling Author Krista Davis",Fiction
0446343455,Tourist Season,Carl Hiaasen,1987,Warner Books,http://images.amazon.com/images/P/0446343455.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446343455.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446343455.01.LZZZZZZZ.jpg,False,,,"Carl Hiaasen has been described as ""one of the funniest crime writers in decades,"" ""America's finest satirical novelist,"" and a ""great American writer about the great American subjects of ambition, greed, vanity, and disappointment."" A columnist for thirty years, Hiaasen also wrote several award-winning young adult books but is best known for his 14 crime novels. His distinctive blend of outrageous humor and biting satire appeals to mystery fans, as well as readers of comic fiction and those interested in social and environmental issues. The author examines Hiaasen's entire body of work, from his earliest writing as a reporter and then columnist for the Miami Herald to his bestselling novels for both adult and young readers. While much of his writing focuses on his beloved Florida, his work has a universal appeal that has earned him global fame.",Literary Criticism
0345335651,"Queen of Sorcery (The Belgariad, Book 2)",David Eddings,1989,Del Rey Books,http://images.amazon.com/images/P/0345335651.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345335651.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345335651.01.LZZZZZZZ.jpg,False,,Fantasy - Series|Fiction / Fantasy / General|Fiction - Fantasy|Fantasy,A farm boy becomes involved in the struggle to recover the powerful Orb of Aldur and prevent the evil God Torak from taking control of the world.,Fantasy fiction
0836220676,Valley Of The Far Side,Gary Larson,1985,Andrews McMeel Publishing,http://images.amazon.com/images/P/0836220676.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0836220676.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0836220676.01.LZZZZZZZ.jpg,False,,"American wit and humor, Pictorial","1981, 1983 FarWorks, Inc. All Rights Reserved. ""The Far Side"""" and the ""Larson"""" signature are registered trademarks of FarWorks, Inc.","American wit and humor, Pictorial"
0451207246,How to Murder a Millionaire,Nancy Martin,2002,Signet Book,http://images.amazon.com/images/P/0451207246.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451207246.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451207246.01.LZZZZZZZ.jpg,False,,Socialites -- Fiction|Blackbird Sisters (Fictitious characters) -- Fiction,"Nora Blackbird, society columnist and down-and-almost-out former debutante, reclaims her place within Philadelphia's elite when she stumbles upon the murdered body of a millionaire art collector.",Fiction
0060096195,The Boy Next Door,Meggin Cabot,2002,Avon Trade,http://images.amazon.com/images/P/0060096195.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060096195.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060096195.01.LZZZZZZZ.jpg,False,,Single women -- Fiction|Housesitting -- Fiction|Neighborhood -- Fiction|Assault and battery -- Fiction|Electronic mail messages -- Fiction|New York (N.Y.) -- Fiction,"To: You (you) From: Human Resources (human.resources@thenyjournal.com) Subject: This Book Dear Reader, This is an automated message from the Human Resources Division of the New York Journal, New York City’s leading photo-newspaper. Please be aware that according to our records you have not yet read this book. What exactly are you waiting for? This book has it all: Humor Romance Cooking tips Great Danes Heroine in peril Dolphin-shaped driftwood sculptures If you wish to read about any of the above, please do not hesitate to head to the checkout counter, where you will be paired with a sales associate who will work to help you buy this book. We here at the New York Journal are a team. We win as a team, and lose as one as well. Don’t you want to be on the winning team? Sincerely, Human Resources Division New York Journal Please note that failure to read this book may result in suspension or dismissal from this store. *********This e-mail is confidential and should not be used by anyone who is not the original intended recipient. If you have received this e-mail in error please inform the sender and delete it from your mailbox or any other storage mechanism.*********",Fiction
